SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
162,06,000,81134,00000,00000,0,A,Ukiah city,California,16075,16078,16020,15914,15905,15851,15871,15837,15837,15967,16177
162,06,000,81204,00000,00000,0,A,Union City city,California,69516,69533,69631,70604,71663,72586,73526,74348,75438,75133,74559
162,06,000,81344,00000,00000,0,A,Upland city,California,73732,73718,73886,74473,74956,75229,75599,76039,76451,76856,77000
162,06,000,81554,00000,00000,0,A,Vacaville city,California,92428,92422,92563,93227,93673,94047,95436,96301,98104,99695,100154
162,06,000,81666,00000,00000,0,A,Vallejo city,California,115942,115897,116127,116694,117604,118575,119644,120558,121064,121644,121913
162,06,000,82422,00000,00000,0,A,Vernon city,California,112,112,112,112,113,113,113,113,113,112,112
162,06,000,82590,00000,00000,0,A,Victorville city,California,115903,115899,116281,117911,119885,120783,121213,121599,121912,122191,122312
162,06,000,82744,00000,00000,0,A,Villa Park city,California,5812,5822,5830,5883,5916,5944,5938,5935,5915,5876,5839
162,06,000,82954,00000,00000,0,A,Visalia city,California,124442,124520,124867,125657,126459,127379,128594,129529,130874,132610,133800
162,06,000,82996,00000,00000,0,A,Vista city,California,93834,93349,93566,94526,95495,96418,97225,99885,101040,101028,101224
162,06,000,83332,00000,00000,0,A,Walnut city,California,29172,29177,29205,29476,29856,29940,29970,30026,29971,30062,30006
162,06,000,83346,00000,00000,0,A,Walnut Creek city,California,64173,64165,64323,64836,65548,66840,67538,68765,69235,69607,69825
162,06,000,83542,00000,00000,0,A,Wasco city,California,25545,25552,25686,25845,25474,25920,26215,26182,26350,26878,27976
162,06,000,83612,00000,00000,0,A,Waterford city,California,8456,8456,8464,8493,8538,8579,8679,8747,8826,8904,8957
162,06,000,83668,00000,00000,0,A,Watsonville city,California,51199,51204,51271,51584,51885,52420,52975,53548,53808,53937,53920
162,06,000,83850,00000,00000,0,A,Weed city,California,2967,2967,2982,2980,2937,2883,2713,2546,2649,2713,2704
162,06,000,84200,00000,00000,0,A,West Covina city,California,106098,106108,106128,106738,107130,107424,107552,107677,107607,107115,106311
162,06,000,84410,00000,00000,0,A,West Hollywood city,California,34399,34393,34402,34549,34688,35167,35551,35944,36614,36902,36854
162,06,000,84438,00000,00000,0,A,Westlake Village city,California,8270,8303,8306,8349,8405,8449,8458,8468,8439,8403,8352
162,06,000,84550,00000,00000,0,A,Westminster city,California,89701,89613,89769,90710,91243,91660,91609,91656,91602,91261,90938
162,06,000,84606,00000,00000,0,A,Westmorland city,California,2225,2230,2234,2253,2256,2258,2263,2261,2267,2268,2270
162,06,000,84816,00000,00000,0,A,West Sacramento city,California,48744,48744,48847,49111,49548,50009,51688,52465,52946,53324,53727
162,06,000,85012,00000,00000,0,A,Wheatland city,California,3456,3504,3513,3518,3525,3508,3508,3729,3764,3829,3889
162,06,000,85292,00000,00000,0,A,Whittier city,California,85331,85313,85323,85643,86004,86383,86563,86812,86732,86460,86064
162,06,000,85446,00000,00000,0,A,Wildomar city,California,32176,32210,32419,32918,33255,33684,35176,35404,36034,36827,37280
162,06,000,85586,00000,00000,0,A,Williams city,California,5123,5123,5139,5137,5137,5156,5133,5145,5188,5321,5324
162,06,000,85600,00000,00000,0,A,Willits city,California,4888,4924,4920,4878,4873,4859,4863,4867,4887,4903,4935
162,06,000,85684,00000,00000,0,A,Willows city,California,6166,6163,6148,6139,6083,6067,6068,6016,6020,6008,6020
162,06,000,85922,00000,00000,0,A,Windsor town,California,26801,26795,26816,26886,26996,27167,27291,27397,27535,27479,27849
162,06,000,86034,00000,00000,0,A,Winters city,California,6624,6624,6621,6833,6869,6897,6925,7005,7137,7248,7286
162,06,000,86300,00000,00000,0,A,Woodlake city,California,7279,7295,7317,7327,7357,7604,7635,7634,7629,7640,7640
162,06,000,86328,00000,00000,0,A,Woodland city,California,55468,55553,55617,55787,56284,56731,57354,58378,59056,59877,60531
162,06,000,86440,00000,00000,0,A,Woodside town,California,5287,5283,5290,5353,5412,5472,5523,5557,5571,5545,5510
162,06,000,86832,00000,00000,0,A,Yorba Linda city,California,64234,64169,64394,65620,66308,66845,67418,67608,68136,67999,67787
162,06,000,86930,00000,00000,0,A,Yountville city,California,2933,2931,2933,2943,2949,2957,2974,2993,2994,2977,2982
162,06,000,86944,00000,00000,0,A,Yreka city,California,7765,7765,7791,7745,7647,7549,7544,7555,7565,7589,7556
162,06,000,86972,00000,00000,0,A,Yuba City city,California,64925,65634,65633,65358,65283,65549,65773,66187,66308,66707,66992
162,06,000,87042,00000,00000,0,A,Yucaipa city,California,51367,51347,51476,51960,52298,52579,52774,53034,53246,53556,53682
162,06,000,87056,00000,00000,0,A,Yucca Valley town,California,20700,20655,20699,20870,20997,21055,21317,21444,21553,21661,21726
050,06,001,00000,00000,00000,0,A,Alameda County,California,1510271,1510258,1513043,1530998,1554138,1580247,1608674,1634634,1650306,1658131,1666753
157,06,001,00562,00000,00000,1,A,Alameda city,California,73812,73812,73950,74694,75655,76511,77550,78467,79061,78940,78338
157,06,001,00674,00000,00000,1,A,Albany city,California,18539,18538,18563,18745,18986,19219,19470,19689,19729,20075,19908
157,06,001,06000,00000,00000,1,A,Berkeley city,California,112580,112494,112875,113953,115311,116968,118735,120739,121487,121999,121643
157,06,001,20018,00000,00000,1,A,Dublin city,California,46036,46036,45900,46804,48708,52048,54581,57543,59561,60739,63445
157,06,001,22594,00000,00000,1,A,Emeryville city,California,10080,10107,10120,10218,10356,10878,11312,11761,11782,11731,12104
157,06,001,26000,00000,00000,1,A,Fremont city,California,214089,214072,214561,217400,221479,224888,228397,231697,233378,234237,237807
157,06,001,33000,00000,00000,1,A,Hayward city,California,144186,144332,144746,146845,149338,151709,154350,157890,159147,159994,159620
157,06,001,41992,00000,00000,1,A,Livermore city,California,80968,81414,81591,82583,83843,85476,87058,88246,89535,90030,90269
157,06,001,50916,00000,00000,1,A,Newark city,California,42573,42573,42629,43021,43544,44098,44663,45241,45857,47379,48198
157,06,001,53000,00000,00000,1,A,Oakland city,California,390724,390792,391449,396135,401228,406844,413156,418263,420798,423869,429082
157,06,001,56938,00000,00000,1,A,Piedmont city,California,10667,10684,10701,10805,10938,11078,11224,11350,11385,11342,11238
157,06,001,57792,00000,00000,1,A,Pleasanton city,California,70285,70282,70386,71142,72119,74060,77504,79277,82314,82744,82372
157,06,001,68084,00000,00000,1,A,San Leandro city,California,84950,84967,85113,85916,86989,88102,89239,90539,90666,90297,89703
157,06,001,81204,00000,00000,1,A,Union City city,California,69516,69533,69631,70604,71663,72586,73526,74348,75438,75133,74559
157,06,001,99990,00000,00000,1,F,Balance of Alameda County,California,141266,140622,140828,142133,143981,145782,147909,149584,150168,149622,148467
050,06,003,00000,00000,00000,1,A,Alpine County,California,1175,1175,1161,1093,1110,1127,1082,1087,1057,1121,1101
050,06,005,00000,00000,00000,0,A,Amador County,California,38091,38091,37884,37538,37101,36625,36738,37037,37438,38551,39383
157,06,005,01514,00000,00000,1,A,Amador City city,California,185,182,182,182,181,180,182,186,188,189,190
157,06,005,36672,00000,00000,1,A,Ione city,California,7918,7913,7747,7560,7316,6964,6974,6998,7030,7810,8363
157,06,005,36980,00000,00000,1,A,Jackson city,California,4651,4672,4658,4622,4605,4595,4609,4657,4689,4731,4781
157,06,005,57834,00000,00000,1,A,Plymouth city,California,1005,987,985,978,969,966,963,972,983,994,1034
157,06,005,77392,00000,00000,1,A,Sutter Creek city,California,2501,2523,2519,2501,2478,2470,2481,2502,2532,2572,2612
157,06,005,99990,00000,00000,1,F,Balance of Amador County,California,21831,21814,21793,21695,21552,21450,21529,21722,22016,22255,22403
050,06,007,00000,00000,00000,0,A,Butte County,California,220000,220002,219945,219952,220873,221664,223570,224812,226529,229207,231256
157,06,007,06560,00000,00000,1,A,Biggs city,California,1707,1705,1706,1692,1690,1690,1693,1692,1698,1711,1724
157,06,007,13014,00000,00000,1,A,Chico city,California,86187,86807,86788,87269,87934,88392,89545,90487,91733,93326,94776
157,06,007,31260,00000,00000,1,A,Gridley city,California,6584,6582,6576,6547,6548,6550,6572,6570,6578,6601,6613
157,06,007,54386,00000,00000,1,A,Oroville city,California,15546,18725,18702,18610,18637,18732,18938,18968,19018,19144,19204
157,06,007,55520,00000,00000,1,A,Paradise town,California,26218,26199,26175,26061,26148,26230,26345,26387,26505,26674,26800
157,06,007,99990,00000,00000,1,F,Balance of Butte County,California,83758,79984,79998,79773,79916,80070,80477,80708,80997,81751,82139
050,06,009,00000,00000,00000,0,A,Calaveras County,California,45578,45578,45468,45160,44821,44660,44673,44957,45303,45642,45602
157,06,009,02112,00000,00000,1,A,Angels city,California,3836,3812,3803,3772,3745,3730,3731,3751,3842,3874,3897
157,06,009,99990,00000,00000,1,F,Balance of Calaveras County,California,41742,41766,41665,41388,41076,40930,40942,41206,41461,41768,41705
050,06,011,00000,00000,00000,0,A,Colusa County,California,21419,21407,21437,21327,21294,21265,21198,21269,21553,21675,21627
157,06,011,14946,00000,00000,1,A,Colusa city,California,5971,5971,5978,5940,5946,5929,5890,5875,5930,5929,5911
157,06,011,85586,00000,00000,1,A,Williams city,California,5123,5123,5139,5137,5137,5156,5133,5145,5188,5321,5324
157,06,011,99990,00000,00000,1,S,Balance of Colusa County,California,10325,10313,10320,10250,10211,10180,10175,10249,10435,10425,10392
050,06,013,00000,00000,00000,0,A,Contra Costa County,California,1049025,1049204,1052559,1065452,1077731,1093758,1109358,1124606,1137194,1144863,1150215
157,06,013,02252,00000,00000,1,A,Antioch city,California,102372,102745,103082,104194,105580,107384,109119,110326,111074,111419,111535
157,06,013,08142,00000,00000,1,A,Brentwood city,California,51481,51624,51811,52717,53523,54943,56894,58825,60599,62271,63800
157,06,013,13882,00000,00000,1,A,Clayton city,California,10897,10918,10958,11148,11273,11485,11669,11842,12006,12122,12192
157,06,013,16000,00000,00000,1,A,Concord city,California,122067,122168,122507,123517,124697,125926,127176,128319,129014,129502,129688
157,06,013,17988,00000,00000,1,A,Danville town,California,42039,41849,41971,42363,42792,43259,43819,44305,44693,44681,44650
157,06,013,21796,00000,00000,1,A,El Cerrito city,California,23549,23586,23646,23846,24080,24332,24563,24908,25459,25455,25601
157,06,013,33308,00000,00000,1,A,Hercules city,California,24060,24089,24148,24346,24575,24812,25049,25272,25413,25489,25601
157,06,013,39122,00000,00000,1,A,Lafayette city,California,23893,23794,23876,24291,24578,25036,25437,25800,26154,26374,26521
157,06,013,46114,00000,00000,1,A,Martinez city,California,35824,36036,36163,36507,36831,37132,37490,38056,38324,38388,38402
157,06,013,49187,00000,00000,1,A,Moraga town,California,16016,16006,16057,16308,16479,16758,17000,17224,17439,17590,17692
157,06,013,53070,00000,00000,1,A,Oakley city,California,35432,35432,35675,36606,37196,38164,39148,39727,40680,41611,42129
157,06,013,54232,00000,00000,1,A,Orinda city,California,17643,17751,17812,18116,18328,18672,18971,19243,19510,19683,19806
157,06,013,57288,00000,00000,1,A,Pinole city,California,18390,18330,18377,18528,18704,18887,19066,19233,19328,19320,19318
157,06,013,57456,00000,00000,1,A,Pittsburg city,California,63264,63259,63520,64547,65534,66668,68003,69273,70797,71963,72437
157,06,013,57764,00000,00000,1,A,Pleasant Hill city,California,33152,33101,33181,33445,33766,34099,34426,34733,34906,34907,34903
157,06,013,60620,00000,00000,1,A,Richmond city,California,103701,103262,103639,104888,106044,107119,107969,109082,109652,109786,110146
157,06,013,68294,00000,00000,1,A,San Pablo city,California,29139,29512,29478,29524,29808,30102,30387,30745,31018,31085,31124
157,06,013,68378,00000,00000,1,A,San Ramon city,California,72148,71423,71597,72186,72874,73595,74375,75163,75708,75761,75839
157,06,013,83346,00000,00000,1,A,Walnut Creek city,California,64173,64165,64323,64836,65548,66840,67538,68765,69235,69607,69825
157,06,013,99990,00000,00000,1,F,Balance of Contra Costa County,California,159785,160154,160738,163539,165521,168545,171259,173765,176185,177849,179006
050,06,015,00000,00000,00000,0,A,Del Norte County,California,28610,28610,28568,28442,28189,27817,27198,27246,27422,27428,27828
157,06,015,17022,00000,00000,1,A,Crescent City city,California,7643,7640,7598,7516,7387,7164,6783,6774,6643,6385,6805
157,06,015,99990,00000,00000,1,F,Balance of Del Norte County,California,20967,20970,20970,20926,20802,20653,20415,20472,20779,21043,21023
050,06,017,00000,00000,00000,0,A,El Dorado County,California,181058,181058,181133,180918,180578,181497,183161,184660,186082,188722,190678
157,06,017,57540,00000,00000,1,A,Placerville city,California,10389,10479,10467,10426,10437,10555,10667,10759,10806,11011,11048
157,06,017,73108,00000,00000,1,A,South Lake Tahoe city,California,21403,21397,21410,21373,21290,21360,21517,21730,21771,21944,22036
157,06,017,99990,00000,00000,1,S,Balance of El Dorado County,California,149266,149182,149256,149119,148851,149582,150977,152171,153505,155767,157594
050,06,019,00000,00000,00000,0,A,Fresno County,California,930450,930496,932063,939479,945349,952029,961311,970442,977956,986542,994400
157,06,019,14218,00000,00000,1,A,Clovis city,California,95631,95835,96246,97423,98482,99548,101853,103807,106366,109362,112022
157,06,019,14274,00000,00000,1,A,Coalinga city,California,13380,18079,18068,18034,16792,16715,16392,16500,16572,16730,16534
157,06,019,24134,00000,00000,1,A,Firebaugh city,California,7549,7562,7601,7765,7897,8058,8266,8285,8301,8306,8336
157,06,019,25436,00000,00000,1,A,Fowler city,California,5570,5635,5646,5902,5912,5922,6013,6229,6341,6476,6751
157,06,019,27000,00000,00000,1,A,Fresno city,California,494665,497102,497721,501413,505521,509104,514452,518670,521986,526037,530093
157,06,019,36084,00000,00000,1,A,Huron city,California,6754,6745,6752,6746,6752,6769,6780,6805,6928,7292,7288
157,06,019,38226,00000,00000,1,A,Kerman city,California,13544,13567,13635,13879,14291,14311,14345,14435,14563,14891,15037
157,06,019,38562,00000,00000,1,A,Kingsburg city,California,11382,11397,11407,11500,11583,11647,11680,11752,11785,11970,12041
157,06,019,46828,00000,00000,1,A,Mendota city,California,11014,11148,11174,11344,11364,11360,11355,11383,11400,11407,11404
157,06,019,54008,00000,00000,1,A,Orange Cove city,California,9078,9072,9080,9514,9531,9534,9533,9559,9572,9579,9571
157,06,019,55856,00000,00000,1,A,Parlier city,California,14494,14508,14526,14616,14702,14799,14916,15066,15135,15209,15286
157,06,019,60242,00000,00000,1,A,Reedley city,California,24194,24224,24333,24685,24774,24931,25331,25482,25525,25548,25579
157,06,019,67056,00000,00000,1,A,Sanger city,California,24270,24262,24299,24447,24513,24590,24679,24826,24971,25094,25313
157,06,019,67126,00000,00000,1,A,San Joaquin city,California,4001,3994,3996,3998,4002,4007,4007,4017,4025,4032,4032
157,06,019,70882,00000,00000,1,A,Selma city,California,23219,23365,23445,23558,23880,24260,24328,24449,24699,24716,24807
157,06,019,99990,00000,00000,1,F,Balance of Fresno County,California,171705,164001,164134,164655,165353,166474,167381,169177,169787,169893,170306
050,06,021,00000,00000,00000,0,A,Glenn County,California,28122,28122,28126,28144,27860,27826,27857,27776,27851,27956,28047
157,06,021,54274,00000,00000,1,A,Orland city,California,7291,7331,7372,7443,7389,7435,7482,7481,7512,7618,7644
157,06,021,85684,00000,00000,1,A,Willows city,California,6166,6163,6148,6139,6083,6067,6068,6016,6020,6008,6020
157,06,021,99990,00000,00000,1,F,Balance of Glenn County,California,14665,14628,14606,14562,14388,14324,14307,14279,14319,14330,14383
050,06,023,00000,00000,00000,0,A,Humboldt County,California,134623,134611,135000,135215,134560,134407,134514,135114,136314,136527,136373
157,06,023,02476,00000,00000,1,A,Arcata city,California,17231,17403,17671,17897,17866,17854,17867,17941,18099,18147,18257
157,06,023,07162,00000,00000,1,A,Blue Lake city,California,1253,1253,1253,1245,1241,1241,1239,1248,1266,1263,1262
157,06,023,23042,00000,00000,1,A,Eureka city,California,27191,27196,27200,27156,26928,26895,26880,26907,27162,27132,26998
157,06,023,23910,00000,00000,1,A,Ferndale city,California,1371,1373,1373,1379,1367,1362,1363,1364,1372,1373,1364
157,06,023,25296,00000,00000,1,A,Fortuna city,California,11926,11982,11991,11970,11870,11836,11919,12001,12144,12225,12280
157,06,023,60900,00000,00000,1,A,Rio Dell city,California,3368,3368,3372,3394,3366,3366,3367,3372,3402,3402,3390
157,06,023,80448,00000,00000,1,A,Trinidad city,California,367,367,367,366,361,359,357,355,359,360,357
157,06,023,99990,00000,00000,1,F,Balance of Humboldt County,California,71916,71669,71773,71808,71561,71494,71522,71926,72510,72625,72465
050,06,025,00000,00000,00000,0,A,Imperial County,California,174528,174524,174730,175813,176678,176605,178233,179179,180268,181574,181827
157,06,025,08058,00000,00000,1,A,Brawley city,California,24953,24971,25036,25229,25484,25544,25699,25761,26066,26212,26226
157,06,025,09710,00000,00000,1,A,Calexico city,California,38572,38573,38664,38935,39172,39335,39609,39818,40046,40062,40139
157,06,025,09878,00000,00000,1,A,Calipatria city,California,7705,7694,7689,7681,7983,7085,7495,7396,7499,7526,7412
157,06,025,21782,00000,00000,1,A,El Centro city,California,42598,42588,42682,42978,43043,43348,43544,43692,44021,44060,44120
157,06,025,34246,00000,00000,1,A,Holtville city,California,5939,5947,5962,6003,6011,6027,6263,6371,6424,6562,6678
157,06,025,36280,00000,00000,1,A,Imperial city,California,14758,14733,14837,15192,15566,16123,16701,16962,17092,17419,17695
157,06,025,84606,00000,00000,1,A,Westmorland city,California,2225,2230,2234,2253,2256,2258,2263,2261,2267,2268,2270
157,06,025,99990,00000,00000,1,S,Balance of Imperial County,California,37778,37788,37626,37542,37163,36885,36659,36918,36853,37465,37287
050,06,027,00000,00000,00000,0,A,Inyo County,California,18546,18542,18512,18393,18353,18360,18320,18174,17996,17948,17987
157,06,027,06798,00000,00000,1,A,Bishop city,California,3879,3879,3872,3847,3839,3835,3825,3791,3750,3745,3746
157,06,027,99990,00000,00000,1,F,Balance of Inyo County,California,14667,14663,14640,14546,14514,14525,14495,14383,14246,14203,14241
050,06,029,00000,00000,00000,0,A,Kern County,California,839631,839619,841072,848140,853963,862557,869957,877197,882361,888988,896764
157,06,029,02924,00000,00000,1,A,Arvin city,California,19304,19304,19346,19679,20066,20271,20515,20768,21037,21167,21522
157,06,029,03526,00000,00000,1,A,Bakersfield city,California,347483,348255,349408,353640,357858,363449,367705,372295,375844,379171,383579
157,06,029,09780,00000,00000,1,A,California City city,California,14120,14120,13467,12835,13350,13212,13217,13223,13683,13913,14217
157,06,029,18394,00000,00000,1,A,Delano city,California,53041,53040,53127,53619,52405,52342,52468,52528,52610,52914,53014
157,06,029,44826,00000,00000,1,A,McFarland city,California,12707,12707,12724,12785,12363,12437,13587,13958,14504,15022,15182
157,06,029,45736,00000,00000,1,A,Maricopa city,California,1154,1154,1155,1162,1170,1179,1184,1186,1184,1191,1193
157,06,029,60704,00000,00000,1,A,Ridgecrest city,California,27616,27616,27685,27905,28286,28583,28612,28649,28644,28742,28940
157,06,029,71106,00000,00000,1,A,Shafter city,California,16988,17104,17161,17443,17196,17284,17626,18387,19015,19502,20058
157,06,029,77574,00000,00000,1,A,Taft city,California,9327,9289,9285,9284,8922,8927,8893,9470,9365,9390,9396
157,06,029,78092,00000,00000,1,A,Tehachapi city,California,14414,14420,14367,14334,13825,13295,13240,13019,12490,12582,12432
157,06,029,83542,00000,00000,1,A,Wasco city,California,25545,25552,25686,25845,25474,25920,26215,26182,26350,26878,27976
157,06,029,99990,00000,00000,1,F,Balance of Kern County,California,297932,297058,297661,299609,303048,305658,306695,307532,307635,308516,309255
050,06,031,00000,00000,00000,0,A,Kings County,California,152982,152982,152381,151886,151026,150416,149603,150199,149509,149696,151366
157,06,031,03302,00000,00000,1,A,Avenal city,California,15505,15505,15279,15094,14855,14137,13267,13247,12447,12413,13218
157,06,031,16224,00000,00000,1,A,Corcoran city,California,24813,24812,24456,24119,23675,23339,22828,22512,22711,21796,21676
157,06,031,31960,00000,00000,1,A,Hanford city,California,53967,54371,54399,54551,54473,54707,55059,55585,55647,56332,56910
157,06,031,41152,00000,00000,1,A,Lemoore city,California,24531,24531,24535,24469,24619,24839,25025,25471,25691,26270,26474
157,06,031,99990,00000,00000,1,F,Balance of Kings County,California,34166,33763,33712,33653,33404,33394,33424,33384,33013,32885,33088
050,06,033,00000,00000,00000,0,A,Lake County,California,64665,64664,64735,64247,63963,63809,64058,64254,63884,64162,64382
157,06,033,13945,00000,00000,1,A,Clearlake city,California,15250,15250,15266,15139,15071,15020,15060,15105,15529,15555,15384
157,06,033,39710,00000,00000,1,A,Lakeport city,California,4753,4753,4756,4715,4684,4756,4767,4782,4910,4917,4936
157,06,033,99990,00000,00000,1,F,Balance of Lake County,California,44662,44661,44713,44393,44208,44033,44231,44367,43445,43690,44062
050,06,035,00000,00000,00000,0,A,Lassen County,California,34895,34895,34832,34238,33624,32126,31710,31383,30906,31123,30802
157,06,035,77364,00000,00000,1,A,Susanville city,California,17947,17943,17725,17268,16601,15515,15525,15252,14852,15308,15165
157,06,035,99990,00000,00000,1,F,Balance of Lassen County,California,16948,16952,17107,16970,17023,16611,16185,16131,16054,15815,15637
050,06,037,00000,00000,00000,0,A,Los Angeles County,California,9818605,9818672,9822433,9876727,9938436,9998105,10048408,10097037,10120540,10118759,10105518
157,06,037,00394,00000,00000,1,A,Agoura Hills city,California,20330,20330,20331,20472,20547,20600,20662,20761,20693,20600,20472
157,06,037,00884,00000,00000,1,A,Alhambra city,California,83089,83118,83163,83607,84157,84395,84865,84950,85358,85014,84649
157,06,037,02462,00000,00000,1,A,Arcadia city,California,56364,56327,56348,56627,56850,57279,57593,57934,58359,58498,58610
157,06,037,02896,00000,00000,1,A,Artesia city,California,16522,16522,16520,16574,16638,16690,16768,16849,16846,16828,16750
157,06,037,03274,00000,00000,1,A,Avalon city,California,3728,3728,3728,3742,3756,3764,3772,3773,3762,3747,3723
157,06,037,03386,00000,00000,1,A,Azusa city,California,46361,46567,46528,46722,47369,47911,48596,49552,49749,49866,49958
157,06,037,03666,00000,00000,1,A,Baldwin Park city,California,75390,75397,75425,75762,76213,76413,76450,76523,76337,76064,75813
157,06,037,04870,00000,00000,1,A,Bell city,California,35477,35473,35486,35650,35777,35876,35913,35938,35814,35654,35728
157,06,037,04982,00000,00000,1,A,Bellflower city,California,76616,76610,76613,76933,77219,77440,77587,77875,77681,77429,77131
157,06,037,04996,00000,00000,1,A,Bell Gardens city,California,42072,42053,42058,42217,42647,42736,42756,42799,42744,42559,42331
157,06,037,06308,00000,00000,1,A,Beverly Hills city,California,34109,33940,33958,34101,34289,34352,34416,34450,34477,34318,34183
157,06,037,07946,00000,00000,1,A,Bradbury city,California,1048,1048,1048,1057,1064,1075,1075,1081,1078,1088,1084
157,06,037,08954,00000,00000,1,A,Burbank city,California,103340,103358,103357,103749,104125,104430,104508,104613,104266,104351,103695
157,06,037,09598,00000,00000,1,A,Calabasas city,California,23058,23462,23465,23746,23838,24061,24085,24139,24113,24095,23954
157,06,037,11530,00000,00000,1,A,Carson city,California,91714,91714,91607,91704,92199,92596,92767,92860,92710,92329,91909
157,06,037,12552,00000,00000,1,A,Cerritos city,California,49041,49051,49052,49239,49414,49547,49586,49617,50436,50792,50462
157,06,037,13756,00000,00000,1,A,Claremont city,California,34926,34873,34895,35191,35289,35666,35742,35996,35934,35882,36478
157,06,037,14974,00000,00000,1,A,Commerce city,California,12823,12844,12844,12893,12939,12973,12981,12984,12947,12888,12808
157,06,037,15044,00000,00000,1,A,Compton city,California,96455,96411,96454,96948,97393,97664,97717,97746,97410,97174,96617
157,06,037,16742,00000,00000,1,A,Covina city,California,47796,47792,47793,47977,48235,48384,48586,48627,48466,48248,47963
157,06,037,17498,00000,00000,1,A,Cudahy city,California,23805,23809,23810,23905,23994,24063,24090,24138,24074,23969,23826
157,06,037,17568,00000,00000,1,A,Culver City city,California,38883,38917,38912,39052,39250,39362,39390,39442,39317,39110,39214
157,06,037,19192,00000,00000,1,A,Diamond Bar city,California,55544,55552,55572,55846,56096,56256,56318,56484,56656,56411,56275
157,06,037,19766,00000,00000,1,A,Downey city,California,111772,111775,111788,112232,112629,112934,113195,113398,113066,112596,112269
157,06,037,19990,00000,00000,1,A,Duarte city,California,21321,21325,21349,21429,21611,21661,21829,21840,21763,21662,21527
157,06,037,22230,00000,00000,1,A,El Monte city,California,113475,113507,113658,114088,114859,115447,115685,115908,115657,115618,115586
157,06,037,22412,00000,00000,1,A,El Segundo city,California,16654,16654,16654,16720,16802,16865,16914,16911,16860,16778,16719
157,06,037,28168,00000,00000,1,A,Gardena city,California,58829,58829,58837,59124,59392,59826,59895,60014,59961,59957,59721
157,06,037,30000,00000,00000,1,A,Glendale city,California,191719,191687,191726,192681,193941,195450,198420,199452,200444,202146,201361
157,06,037,30014,00000,00000,1,A,Glendora city,California,50073,50253,50365,50618,50803,51142,51097,51820,51947,52068,52002
157,06,037,32506,00000,00000,1,A,Hawaiian Gardens city,California,14254,14275,14279,14334,14385,14431,14446,14482,14448,14385,14315
157,06,037,32548,00000,00000,1,A,Hawthorne city,California,84293,84293,84302,84939,85400,85926,86831,87790,87835,87460,86965
157,06,037,33364,00000,00000,1,A,Hermosa Beach city,California,19506,19506,19505,19571,19647,19686,19676,19710,19750,19619,19465
157,06,037,33518,00000,00000,1,A,Hidden Hills city,California,1856,1856,1856,1869,1879,1893,1897,1910,1919,1913,1898
157,06,037,36056,00000,00000,1,A,Huntington Park city,California,58114,58112,58115,58331,58537,58768,58952,58997,58780,58555,58173
157,06,037,36490,00000,00000,1,A,Industry city,California,219,217,214,206,204,207,208,208,207,206,202
157,06,037,36546,00000,00000,1,A,Inglewood city,California,109673,109672,109687,110542,110938,111055,110971,110860,110470,110108,109419
157,06,037,36826,00000,00000,1,A,Irwindale city,California,1422,1418,1418,1416,1414,1414,1419,1423,1429,1454,1463
157,06,037,39003,00000,00000,1,A,La Cañada Flintridge city,California,20246,20256,20259,20351,20426,20484,20471,20455,20431,20331,20227
157,06,037,39304,00000,00000,1,A,La Habra Heights city,California,5325,5316,5322,5351,5384,5398,5402,5411,5397,5379,5353
157,06,037,39892,00000,00000,1,A,Lakewood city,California,80048,80060,80057,80400,80682,80911,80977,81028,80997,80611,80140
157,06,037,40032,00000,00000,1,A,La Mirada city,California,48527,48525,48535,48708,48866,48989,49056,49181,49120,48888,48683
157,06,037,40130,00000,00000,1,A,Lancaster city,California,156633,156642,156822,158087,158302,159136,159753,159973,159831,159618,159053
157,06,037,40340,00000,00000,1,A,La Puente city,California,39816,39832,39845,40038,40184,40334,40407,40465,40316,40148,39908
157,06,037,40830,00000,00000,1,A,La Verne city,California,31063,31121,31130,31261,31385,31703,32290,32498,32413,32319,32206
157,06,037,40886,00000,00000,1,A,Lawndale city,California,32769,32769,32776,32910,33033,33132,33174,33201,33086,32932,32754
157,06,037,42468,00000,00000,1,A,Lomita city,California,20256,20259,20267,20370,20502,20612,20643,20692,20665,20613,20521
157,06,037,43000,00000,00000,1,A,Long Beach city,California,462257,462211,462440,464569,467064,468303,469539,470708,469435,467367,467354
157,06,037,44000,00000,00000,1,A,Los Angeles city,California,3792621,3792820,3795370,3821136,3852532,3883916,3913260,3943215,3969262,3982002,3990456
157,06,037,44574,00000,00000,1,A,Lynwood city,California,69772,69766,69601,69669,70603,71197,71259,71485,71087,70793,70504
157,06,037,45246,00000,00000,1,A,Malibu city,California,12645,12634,12640,12691,12752,12810,12842,12870,12861,12819,12777
157,06,037,45400,00000,00000,1,A,Manhattan Beach city,California,35135,35132,35124,35239,35361,35450,35494,35550,35664,35759,35532
157,06,037,46492,00000,00000,1,A,Maywood city,California,27395,27395,27396,27492,27569,27647,27668,27686,27594,27464,27298
